hour,heating [kW(th)/h/m2],PV electricity kW,Wind electricity kW,Demand kW,eur/kWh Elec,eur/kWh Diesel,,
6036.0000,0.0000,0.8293,0.2517,3178.3071,0.0474,0.1190,,
6037.0000,0.0000,0.8088,0.1533,3253.1260,0.0460,0.1190,,
6038.0000,0.0000,0.7985,0.1533,3472.8560,0.0452,0.1190,,
6039.0000,0.0000,0.7651,0.0839,3437.0603,0.0426,0.1190,,
6040.0000,0.0000,0.6111,0.0839,3465.7606,0.0422,0.1190,,
6041.0000,0.0000,0.3094,0.0372,3429.8041,0.0416,0.1190,,
6042.0000,0.0000,0.0745,0.0061,3236.7993,0.0451,0.1190,,
6043.0000,0.0000,0.0141,0.0839,2959.7863,0.0500,0.1190,,
6044.0000,0.0000,0.0000,0.0839,2086.2030,0.0606,0.1190,,
6045.0000,0.0000,0.0000,0.1533,1999.6955,0.0574,0.1190,,
6046.0000,0.0000,0.0000,0.1533,1889.3069,0.0459,0.1190,,
6047.0000,0.0000,0.0000,0.1533,1870.1450,0.0404,0.1190,,
6048.0000,0.0000,0.0000,0.1533,1429.0156,0.0344,0.1190,,
6049.0000,0.0000,0.0000,0.0839,1729.1733,0.0330,0.1190,,
6050.0000,0.0000,0.0000,0.0839,1182.3745,0.0325,0.1190,,
6051.0000,0.0000,0.0000,0.0839,1350.9513,0.0310,0.1190,,
6052.0000,0.0000,0.0000,0.0372,2550.6993,0.0296,0.1190,,
6053.0000,0.0000,0.0000,0.0372,2817.0165,0.0290,0.1190,,
6054.0000,0.0000,0.0000,0.0372,2940.1541,0.0318,0.1190,,
6055.0000,0.0000,0.0193,0.0061,2910.2467,0.0402,0.1190,,
6056.0000,0.0000,0.1720,0.0061,2979.1805,0.0450,0.1190,,
6057.0000,0.0000,0.4044,0.0839,3045.2666,0.0459,0.1190,,
6058.0000,0.0000,0.6111,0.1533,3035.9912,0.0410,0.1190,,
6059.0000,0.0000,0.7497,0.1533,3108.7310,0.0360,0.1190,,
6060.0000,0.0000,0.8268,0.1533,3261.2272,0.0326,0.1190,,
6061.0000,0.0000,0.8640,0.2517,3400.4455,0.0310,0.1190,,
6062.0000,0.0000,0.8409,0.2517,3437.0603,0.0307,0.1190,,
6063.0000,0.0000,0.6894,0.3806,3340.0609,0.0313,0.1190,,
6064.0000,0.0000,0.5328,0.3806,3422.5148,0.0320,0.1190,,
6065.0000,0.0000,0.2619,0.3806,3458.6337,0.0341,0.1190,,
6066.0000,0.0000,0.0924,0.3806,3277.3078,0.0392,0.1190,,
6067.0000,0.0000,0.0090,0.3806,3228.5731,0.0445,0.1190,,
6068.0000,0.0000,0.0000,0.5411,2624.5586,0.0474,0.1190,,
6069.0000,0.0000,0.0000,0.7117,1791.1166,0.0507,0.1190,,
6070.0000,0.0000,0.0000,0.7117,1811.2426,0.0428,0.1190,,
6071.0000,0.0000,0.0000,0.8097,1664.7351,0.0359,0.1190,,
6072.0000,0.0000,0.0000,0.8097,1377.3982,0.0317,0.1190,,
6073.0000,0.0000,0.0000,0.8097,1574.5704,0.0313,0.1190,,
6074.0000,0.0000,0.0000,0.7117,1350.9513,0.0302,0.1190,,
6075.0000,0.0000,0.0000,0.7117,1296.7088,0.0285,0.1190,,
6076.0000,0.0000,0.0000,0.5411,2512.4505,0.0271,0.1190,,
6077.0000,0.0000,0.0000,0.3806,2838.2088,0.0250,0.1190,,
6078.0000,0.0000,0.0000,0.3806,2869.4802,0.0276,0.1190,,
6079.0000,0.0000,0.0000,0.3806,2910.2467,0.0373,0.1190,,
6080.0000,0.0000,0.0372,0.2517,2879.7696,0.0426,0.1190,,
6081.0000,0.0000,0.0629,0.5411,3090.8537,0.0433,0.1190,,
6082.0000,0.0000,0.1181,0.7117,3072.7744,0.0398,0.1190,,
6083.0000,0.0000,0.1412,0.8097,3054.4885,0.0363,0.1190,,
6084.0000,0.0000,0.2529,0.8317,3135.1778,0.0339,0.1190,,
6085.0000,0.0000,0.3043,0.8317,3099.8173,0.0306,0.1190,,
6086.0000,0.0000,0.3428,0.8317,3195.2385,0.0288,0.1190,,
6087.0000,0.0000,0.3132,0.8317,3236.7993,0.0287,0.1190,,
6088.0000,0.0000,0.2349,0.8317,3261.2272,0.0300,0.1190,,
6089.0000,0.0000,0.1284,0.8097,3301.1296,0.0293,0.1190,,
6090.0000,0.0000,0.0308,0.7117,3108.7310,0.0331,0.1190,,
6091.0000,0.0000,0.0039,0.7117,3236.7993,0.0373,0.1190,,
6092.0000,0.0000,0.0000,0.8097,2695.1583,0.0397,0.1190,,
6093.0000,0.0000,0.0000,0.7117,2119.5376,0.0411,0.1190,,
6094.0000,0.0000,0.0000,0.7117,1908.2420,0.0384,0.1190,,
6095.0000,0.0000,0.0000,0.7117,1850.7508,0.0330,0.1190,,
6096.0000,0.0000,0.0000,0.5411,1642.6658,0.0301,0.1190,,
6097.0000,0.0000,0.0000,0.5411,1642.6658,0.0279,0.1190,,
6098.0000,0.0000,0.0000,0.3806,1403.4150,0.0272,0.1190,,
6099.0000,0.0000,0.0000,0.3806,1296.7088,0.0275,0.1190,,
6100.0000,0.0000,0.0000,0.3806,2486.4337,0.0270,0.1190,,
6101.0000,0.0000,0.0000,0.2517,2806.3141,0.0280,0.1190,,
6102.0000,0.0000,0.0000,0.2517,2959.7863,0.0307,0.1190,,
6103.0000,0.0000,0.0128,0.2517,2930.2470,0.0447,0.1190,,
6104.0000,0.0000,0.1502,0.1533,3126.4107,0.0507,0.1190,,
6105.0000,0.0000,0.3286,0.2517,3054.4885,0.0553,0.1190,,
6106.0000,0.0000,0.5726,0.2517,2988.7901,0.0480,0.1190,,
6107.0000,0.0000,0.7112,0.2517,3186.7952,0.0439,0.1190,,
6108.0000,0.0000,0.7831,0.2517,3244.9835,0.0420,0.1190,,
6109.0000,0.0000,0.8075,0.3806,3370.5380,0.0410,0.1190,,
6110.0000,0.0000,0.7857,0.3806,3486.9530,0.0353,0.1190,,
6111.0000,0.0000,0.7022,0.3806,3451.4748,0.0327,0.1190,,
6112.0000,0.0000,0.5597,0.3806,3507.8683,0.0327,0.1190,,
6113.0000,0.0000,0.2670,0.3806,3500.9269,0.0328,0.1190,,
6114.0000,0.0000,0.0629,0.2517,3407.8358,0.0399,0.1190,,
6115.0000,0.0000,0.0090,0.3806,3308.9920,0.0420,0.1190,,
6116.0000,0.0000,0.0000,0.3806,2795.5396,0.0443,0.1190,,
6117.0000,0.0000,0.0000,0.3806,2215.5664,0.0442,0.1190,,
6118.0000,0.0000,0.0000,0.3806,2102.9571,0.0415,0.1190,,
6119.0000,0.0000,0.0000,0.5411,1981.8182,0.0363,0.1190,,
6120.0000,0.0000,0.0000,0.8097,1850.7508,0.0301,0.1190,,
6121.0000,0.0000,0.0000,0.8317,1811.2426,0.0301,0.1190,,
6122.0000,0.0000,0.0000,0.8333,1479.0196,0.0283,0.1190,,
6123.0000,0.0000,0.0000,0.8333,1377.3982,0.0271,0.1190,,
6124.0000,0.0000,0.0000,0.8333,2695.1583,0.0262,0.1190,,
6125.0000,0.0000,0.0000,0.8333,2950.0003,0.0271,0.1190,,
6126.0000,0.0000,0.0000,0.8333,2950.0003,0.0300,0.1190,,
6127.0000,0.0000,0.0128,0.8333,3072.7744,0.0400,0.1190,,
6128.0000,0.0000,0.1374,0.8333,2969.5128,0.0440,0.1190,,
6129.0000,0.0000,0.3351,0.8333,3143.8972,0.0457,0.1190,,
6130.0000,0.0000,0.5341,0.8333,3211.9926,0.0447,0.1190,,
6131.0000,0.0000,0.6714,0.8333,3211.9926,0.0437,0.1190,,
6132.0000,0.0000,0.7497,0.8333,3347.7348,0.0422,0.1190,,
6133.0000,0.0000,0.7831,0.8333,3429.8041,0.0408,0.1190,,
6134.0000,0.0000,0.7600,0.8333,3500.9269,0.0380,0.1190,,
6135.0000,0.0000,0.6740,0.8333,3582.3004,0.0370,0.1190,,
6136.0000,0.0000,0.5366,0.8333,3575.6751,0.0363,0.1190,,
6137.0000,0.0000,0.2516,0.8097,3595.4692,0.0375,0.1190,,
6138.0000,0.0000,0.0616,0.5411,3562.3417,0.0425,0.1190,,
6139.0000,0.0000,0.0090,0.2517,3178.3071,0.0461,0.1190,,
6140.0000,0.0000,0.0000,0.1533,2405.7443,0.0511,0.1190,,
6141.0000,0.0000,0.0000,0.1533,2363.8205,0.0524,0.1190,,
6142.0000,0.0000,0.0000,0.1533,2069.2717,0.0449,0.1190,,
6143.0000,0.0000,0.0000,0.2517,1850.7508,0.0420,0.1190,,
6144.0000,0.0000,0.0000,0.3806,1729.1733,0.0390,0.1190,,
6145.0000,0.0000,0.0000,0.2517,1664.7351,0.0397,0.1190,,
6146.0000,0.0000,0.0000,0.2517,1479.0196,0.0325,0.1190,,
6147.0000,0.0000,0.0000,0.3806,1324.0599,0.0321,0.1190,,
6148.0000,0.0000,0.0000,0.3806,2588.0551,0.0319,0.1190,,
6149.0000,0.0000,0.0000,0.3806,2889.9933,0.0318,0.1190,,
6150.0000,0.0000,0.0000,0.5411,2979.1805,0.0319,0.1190,,
6151.0000,0.0000,0.0116,0.7117,2900.1521,0.0329,0.1190,,
6152.0000,0.0000,0.1361,0.7117,3045.2666,0.0399,0.1190,,
6153.0000,0.0000,0.3376,0.8097,3035.9912,0.0415,0.1190,,
6154.0000,0.0000,0.5315,0.8317,3244.9835,0.0418,0.1190,,
6155.0000,0.0000,0.6676,0.8317,3277.3078,0.0365,0.1190,,
6156.0000,0.0000,0.7472,0.8317,3285.2879,0.0325,0.1190,,
6157.0000,0.0000,0.7741,0.8317,2795.5396,0.0313,0.1190,,
6158.0000,0.0000,0.7716,0.8317,2119.5376,0.0300,0.1190,,
6159.0000,0.0000,0.6894,0.8333,1981.8182,0.0280,0.1190,,
6160.0000,0.0000,0.5251,0.8317,1707.9810,0.0280,0.1190,,
6161.0000,0.0000,0.2478,0.8317,1664.7351,0.0300,0.1190,,
6162.0000,0.0000,0.0693,0.8097,1429.0156,0.0355,0.1190,,
6163.0000,0.0000,0.0116,0.8097,1597.5924,0.0429,0.1190,,
6164.0000,0.0000,0.0000,0.5411,1324.0599,0.0509,0.1190,,
6165.0000,0.0000,0.0000,0.3806,1454.2129,0.0480,0.1190,,
6166.0000,0.0000,0.0000,0.2517,1454.2129,0.0441,0.1190,,
6167.0000,0.0000,0.0000,0.1533,1642.6658,0.0410,0.1190,,
6168.0000,0.0000,0.0000,0.1533,1377.3982,0.0329,0.1190,,
6169.0000,0.0000,0.0000,0.1533,1664.7351,0.0331,0.1190,,
6170.0000,0.0000,0.0000,0.1533,1350.9513,0.0294,0.1190,,
6171.0000,0.0000,0.0000,0.1533,1268.8820,0.0254,0.1190,,
6172.0000,0.0000,0.0000,0.1533,1324.0599,0.0179,0.1190,,
6173.0000,0.0000,0.0000,0.1533,1527.5082,0.0168,0.1190,,
6174.0000,0.0000,0.0000,0.1533,1324.0599,0.0190,0.1190,,
6175.0000,0.0000,0.0116,0.0839,1479.0196,0.0245,0.1190,,
6176.0000,0.0000,0.0899,0.0372,993.9216,0.0321,0.1190,,
6177.0000,0.0000,0.2388,0.0372,1182.3745,0.0281,0.1190,,
6178.0000,0.0000,0.3569,0.0372,2034.8617,0.0322,0.1190,,
6179.0000,0.0000,0.6804,0.0372,2900.1521,0.0282,0.1190,,
6180.0000,0.0000,0.7626,0.0372,2889.9933,0.0250,0.1190,,
6181.0000,0.0000,0.7908,0.0372,3007.8379,0.0280,0.1190,,
6182.0000,0.0000,0.7767,0.0372,3045.2666,0.0303,0.1190,,
6183.0000,0.0000,0.5905,0.0372,3135.1778,0.0303,0.1190,,
6184.0000,0.0000,0.5097,0.0061,3054.4885,0.0303,0.1190,,
6185.0000,0.0000,0.2067,0.0061,3143.8972,0.0294,0.1190,,
6186.0000,0.0000,0.0565,0.0061,2959.7863,0.0324,0.1190,,
6187.0000,0.0000,0.0154,0.0372,2648.4396,0.0418,0.1190,,
6188.0000,0.0000,0.0000,0.0372,1889.3069,0.0440,0.1190,,
6189.0000,0.0000,0.0000,0.0372,1664.7351,0.0489,0.1190,,
6190.0000,0.0000,0.0000,0.0372,1707.9810,0.0480,0.1190,,
6191.0000,0.0000,0.0000,0.0372,1642.6658,0.0459,0.1190,,
6192.0000,0.0000,0.0000,0.0372,1479.0196,0.0412,0.1190,,
6193.0000,0.0000,0.0000,0.0372,1479.0196,0.0325,0.1190,,
6194.0000,0.0000,0.0000,0.0372,1377.3982,0.0326,0.1190,,
6195.0000,0.0000,0.0000,0.0372,1211.7331,0.0321,0.1190,,
6196.0000,0.0000,0.0000,0.0372,2433.0954,0.0304,0.1190,,
6197.0000,0.0000,0.0000,0.0372,2817.0165,0.0309,0.1190,,
6198.0000,0.0000,0.0000,0.0372,2848.7007,0.0333,0.1190,,
6199.0000,0.0000,0.0090,0.0000,2988.7901,0.0484,0.1190,,
6200.0000,0.0000,0.0783,0.0000,3108.7310,0.0527,0.1190,,
6201.0000,0.0000,0.2863,0.0000,3026.6617,0.0597,0.1190,,
6202.0000,0.0000,0.2645,0.0061,3035.9912,0.0553,0.1190,,
6203.0000,0.0000,0.4185,0.0061,3090.8537,0.0508,0.1190,,
6204.0000,0.0000,0.4737,0.0061,3126.4107,0.0547,0.1190,,
6205.0000,0.0000,0.5251,0.0061,3236.7993,0.0500,0.1190,,
6206.0000,0.0000,0.7189,0.0061,3415.1921,0.0503,0.1190,,
6207.0000,0.0000,0.6573,0.0061,3293.2283,0.0494,0.1190,,
6208.0000,0.0000,0.2953,0.0061,3378.0675,0.0489,0.1190,,
6209.0000,0.0000,0.1656,0.0061,3324.6019,0.0481,0.1190,,
6210.0000,0.0000,0.1117,0.0061,3169.7738,0.0519,0.1190,,
6211.0000,0.0000,0.0231,0.0839,2473.2649,0.0567,0.1190,,
6212.0000,0.0000,0.0000,0.0839,1999.6955,0.0609,0.1190,,
6213.0000,0.0000,0.0000,0.0839,1811.2426,0.0602,0.1190,,
6214.0000,0.0000,0.0000,0.1533,1831.1186,0.0511,0.1190,,
6215.0000,0.0000,0.0000,0.1533,1664.7351,0.0479,0.1190,,
6216.0000,0.0000,0.0000,0.1533,1503.4476,0.0380,0.1190,,
6217.0000,0.0000,0.0000,0.0839,1686.5041,0.0369,0.1190,,
6218.0000,0.0000,0.0000,0.0372,1296.7088,0.0330,0.1190,,
6219.0000,0.0000,0.0000,0.0372,1268.8820,0.0309,0.1190,,
6220.0000,0.0000,0.0000,0.0061,2446.5976,0.0305,0.1190,,
6221.0000,0.0000,0.0000,0.0061,2848.7007,0.0306,0.1190,,
6222.0000,0.0000,0.0000,0.0000,2900.1521,0.0329,0.1190,,
6223.0000,0.0000,0.0000,0.0000,2940.1541,0.0459,0.1190,,
6224.0000,0.0000,0.0424,0.0000,3045.2666,0.0509,0.1190,,
6225.0000,0.0000,0.2182,0.0000,3026.6617,0.0520,0.1190,,
6226.0000,0.0000,0.4031,0.0000,3081.8396,0.0458,0.1190,,
6227.0000,0.0000,0.7484,0.0000,3178.3071,0.0363,0.1190,,
6228.0000,0.0000,0.5597,0.0000,3117.5953,0.0302,0.1190,,
6229.0000,0.0000,0.4339,0.0000,3324.6019,0.0277,0.1190,,
6230.0000,0.0000,0.1913,0.0000,3521.6615,0.0275,0.1190,,
6231.0000,0.0000,0.1386,0.0000,3324.6019,0.0271,0.1190,,
6232.0000,0.0000,0.0770,0.0000,3269.2877,0.0275,0.1190,,
6233.0000,0.0000,0.0668,0.0000,3285.2879,0.0280,0.1190,,
6234.0000,0.0000,0.0411,0.0000,3186.7952,0.0297,0.1190,,
6235.0000,0.0000,0.0026,0.0000,3228.5731,0.0353,0.1190,,
6236.0000,0.0000,0.0000,0.0000,2363.8205,0.0417,0.1190,,
6237.0000,0.0000,0.0000,0.0061,2102.9571,0.0413,0.1190,,
6238.0000,0.0000,0.0000,0.0061,1981.8182,0.0365,0.1190,,
6239.0000,0.0000,0.0000,0.0372,1926.9557,0.0332,0.1190,,
6240.0000,0.0000,0.0000,0.0839,1811.2426,0.0300,0.1190,,
6241.0000,0.0000,0.0000,0.1533,1664.7351,0.0275,0.1190,,
6242.0000,0.0000,0.0000,0.1533,1527.5082,0.0272,0.1190,,
6243.0000,0.0000,0.0000,0.1533,1090.9210,0.0270,0.1190,,
6244.0000,0.0000,0.0000,0.1533,2525.3020,0.0267,0.1190,,
6245.0000,0.0000,0.0000,0.1533,2806.3141,0.0277,0.1190,,
6246.0000,0.0000,0.0000,0.0839,2869.4802,0.0302,0.1190,,
6247.0000,0.0000,0.0000,0.0372,2859.1242,0.0398,0.1190,,
6248.0000,0.0000,0.0334,0.0061,2940.1541,0.0500,0.1190,,
6249.0000,0.0000,0.1232,0.0061,2848.7007,0.0512,0.1190,,
6250.0000,0.0000,0.1618,0.0372,2959.7863,0.0464,0.1190,,
6251.0000,0.0000,0.1707,0.0372,3099.8173,0.0327,0.1190,,
6252.0000,0.0000,0.3274,0.0839,3099.8173,0.0320,0.1190,,
6253.0000,0.0000,0.7292,0.0839,3324.6019,0.0286,0.1190,,
6254.0000,0.0000,0.3132,0.0839,3451.4748,0.0287,0.1190,,
6255.0000,0.0000,0.3697,0.0839,3415.1921,0.0287,0.1190,,
6256.0000,0.0000,0.1630,0.0839,3293.2283,0.0299,0.1190,,
6257.0000,0.0000,0.0963,0.0839,3236.7993,0.0299,0.1190,,
6258.0000,0.0000,0.0539,0.0839,3017.2775,0.0379,0.1190,,
6259.0000,0.0000,0.0039,0.2517,3169.7738,0.0483,0.1190,,
6260.0000,0.0000,0.0000,0.2517,2512.4505,0.0523,0.1190,,
6261.0000,0.0000,0.0000,0.1533,1981.8182,0.0532,0.1190,,
6262.0000,0.0000,0.0000,0.1533,1999.6955,0.0481,0.1190,,
6263.0000,0.0000,0.0000,0.1533,2017.3752,0.0452,0.1190,,
6264.0000,0.0000,0.0000,0.0839,1642.6658,0.0370,0.1190,,
6265.0000,0.0000,0.0000,0.0839,1850.7508,0.0333,0.1190,,
6266.0000,0.0000,0.0000,0.0839,1527.5082,0.0312,0.1190,,
6267.0000,0.0000,0.0000,0.0839,1211.7331,0.0308,0.1190,,
6268.0000,0.0000,0.0000,0.0839,2499.4950,0.0294,0.1190,,
6269.0000,0.0000,0.0000,0.0839,2869.4802,0.0314,0.1190,,
6270.0000,0.0000,0.0000,0.0839,2848.7007,0.0345,0.1190,,
6271.0000,0.0000,0.0064,0.0839,2959.7863,0.0487,0.1190,,
6272.0000,0.0000,0.1502,0.0372,2979.1805,0.0518,0.1190,,
6273.0000,0.0000,0.4866,0.0061,2930.2470,0.0540,0.1190,,
6274.0000,0.0000,0.5341,0.0061,3072.7744,0.0520,0.1190,,
6275.0000,0.0000,0.7407,0.0061,3126.4107,0.0502,0.1190,,
6276.0000,0.0000,0.7510,0.0061,3169.7738,0.0442,0.1190,,
6277.0000,0.0000,0.6984,0.0061,3261.2272,0.0377,0.1190,,
6278.0000,0.0000,0.3415,0.0061,3493.9552,0.0363,0.1190,,
6279.0000,0.0000,0.3441,0.0061,3285.2879,0.0360,0.1190,,
6280.0000,0.0000,0.1797,0.0061,3228.5731,0.0364,0.1190,,
6281.0000,0.0000,0.1348,0.0061,3293.2283,0.0389,0.1190,,
6282.0000,0.0000,0.0436,0.0372,3152.5693,0.0500,0.1190,,
6283.0000,0.0000,0.0026,0.0839,3161.1947,0.0522,0.1190,,
6284.0000,0.0000,0.0000,0.0839,2827.6477,0.0700,0.1190,,
6285.0000,0.0000,0.0000,0.0839,2086.2030,0.0607,0.1190,,
6286.0000,0.0000,0.0000,0.0839,1963.7389,0.0512,0.1190,,
6287.0000,0.0000,0.0000,0.0372,2034.8617,0.0481,0.1190,,
6288.0000,0.0000,0.0000,0.0372,1686.5041,0.0386,0.1190,,
6289.0000,0.0000,0.0000,0.0839,1750.0887,0.0374,0.1190,,
6290.0000,0.0000,0.0000,0.0839,1324.0599,0.0328,0.1190,,
6291.0000,0.0000,0.0000,0.0839,1296.7088,0.0310,0.1190,,
6292.0000,0.0000,0.0000,0.0839,2486.4337,0.0295,0.1190,,
6293.0000,0.0000,0.0000,0.0372,2848.7007,0.0306,0.1190,,
6294.0000,0.0000,0.0000,0.0372,2910.2467,0.0319,0.1190,,
6295.0000,0.0000,0.0000,0.0061,2950.0003,0.0463,0.1190,,
6296.0000,0.0000,0.0591,0.0000,2969.5128,0.0535,0.1190,,
6297.0000,0.0000,0.3325,0.0000,3099.8173,0.0607,0.1190,,
6298.0000,0.0000,0.3351,0.0061,3099.8173,0.0521,0.1190,,
6299.0000,0.0000,0.5264,0.0061,3178.3071,0.0495,0.1190,,
6300.0000,0.0000,0.7870,0.0061,3178.3071,0.0415,0.1190,,
6301.0000,0.0000,0.6663,0.0061,3370.5380,0.0334,0.1190,,
6302.0000,0.0000,0.3376,0.0061,3634.3375,0.0312,0.1190,,
6303.0000,0.0000,0.2362,0.0061,3451.4748,0.0309,0.1190,,
6304.0000,0.0000,0.1964,0.0061,3378.0675,0.0330,0.1190,,
6305.0000,0.0000,0.1335,0.0061,3378.0675,0.0340,0.1190,,
6306.0000,0.0000,0.0282,0.0061,3308.9920,0.0461,0.1190,,
6307.0000,0.0000,0.0000,0.0061,3178.3071,0.0504,0.1190,,
6308.0000,0.0000,0.0000,0.0061,3161.1947,0.0569,0.1190,,
6309.0000,0.0000,0.0000,0.0061,2291.4100,0.0512,0.1190,,
6310.0000,0.0000,0.0000,0.0372,1908.2420,0.0441,0.1190,,
6311.0000,0.0000,0.0000,0.0372,2069.2717,0.0385,0.1190,,
6312.0000,0.0000,0.0000,0.0839,1574.5704,0.0310,0.1190,,
6313.0000,0.0000,0.0000,0.0839,1707.9810,0.0331,0.1190,,
6314.0000,0.0000,0.0000,0.1533,1551.2123,0.0284,0.1190,,
6315.0000,0.0000,0.0000,0.1533,1211.7331,0.0277,0.1190,,
6316.0000,0.0000,0.0000,0.1533,2600.3157,0.0253,0.1190,,
6317.0000,0.0000,0.0000,0.2517,2900.1521,0.0264,0.1190,,
6318.0000,0.0000,0.0000,0.3806,3072.7744,0.0271,0.1190,,
6319.0000,0.0000,0.0064,0.2517,2950.0003,0.0295,0.1190,,
6320.0000,0.0000,0.1386,0.0372,3017.2775,0.0311,0.1190,,
6321.0000,0.0000,0.3813,0.0000,3063.6576,0.0365,0.1190,,
6322.0000,0.0000,0.5482,0.0061,3063.6576,0.0365,0.1190,,
6323.0000,0.0000,0.7074,0.0061,3169.7738,0.0313,0.1190,,
6324.0000,0.0000,0.7639,0.0061,3161.1947,0.0298,0.1190,,
6325.0000,0.0000,0.7587,0.0000,2910.2467,0.0282,0.1190,,
6326.0000,0.0000,0.7138,0.0000,2199.9565,0.0272,0.1190,,
6327.0000,0.0000,0.6149,0.0000,2102.9571,0.0267,0.1190,,
6328.0000,0.0000,0.4917,0.0000,1981.8182,0.0272,0.1190,,
6329.0000,0.0000,0.2054,0.0000,1850.7508,0.0273,0.1190,,
6330.0000,0.0000,0.0629,0.0061,1429.0156,0.0340,0.1190,,
6331.0000,0.0000,0.0051,0.0000,1574.5704,0.0433,0.1190,,
6332.0000,0.0000,0.0000,0.0000,1551.2123,0.0500,0.1190,,
6333.0000,0.0000,0.0000,0.0000,1377.3982,0.0463,0.1190,,
6334.0000,0.0000,0.0000,0.0061,1686.5041,0.0349,0.1190,,
6335.0000,0.0000,0.0000,0.0372,1642.6658,0.0331,0.1190,,
6336.0000,0.0000,0.0000,0.0372,1377.3982,0.0306,0.1190,,
6337.0000,0.0000,0.0000,0.0839,1686.5041,0.0276,0.1190,,
6338.0000,0.0000,0.0000,0.0839,1211.7331,0.0281,0.1190,,
6339.0000,0.0000,0.0000,0.0839,1324.0599,0.0292,0.1190,,
6340.0000,0.0000,0.0000,0.0839,1377.3982,0.0285,0.1190,,
6341.0000,0.0000,0.0000,0.0372,1527.5082,0.0299,0.1190,,
6342.0000,0.0000,0.0000,0.0061,1503.4476,0.0282,0.1190,,
6343.0000,0.0000,0.0051,0.0061,1429.0156,0.0280,0.1190,,
6344.0000,0.0000,0.1656,0.0000,1121.9899,0.0285,0.1190,,
6345.0000,0.0000,0.2747,0.0000,1121.9899,0.0260,0.1190,,
6346.0000,0.0000,0.5251,0.0000,1999.6955,0.0281,0.1190,,
6347.0000,0.0000,0.6560,0.0000,2729.3233,0.0262,0.1190,,
6348.0000,0.0000,0.6432,0.0000,2660.2478,0.0269,0.1190,,
6349.0000,0.0000,0.4878,0.0000,2889.9933,0.0266,0.1190,,
6350.0000,0.0000,0.5007,0.0000,2827.6477,0.0249,0.1190,,
6351.0000,0.0000,0.4801,0.0000,2979.1805,0.0251,0.1190,,
6352.0000,0.0000,0.2426,0.0061,2950.0003,0.0265,0.1190,,
6353.0000,0.0000,0.1053,0.0061,2998.3424,0.0273,0.1190,,
6354.0000,0.0000,0.0693,0.0372,3126.4107,0.0350,0.1190,,
6355.0000,0.0000,0.0064,0.0839,2683.6059,0.0390,0.1190,,
6356.0000,0.0000,0.0000,0.0839,2335.2483,0.0410,0.1190,,
6357.0000,0.0000,0.0000,0.0839,1945.4530,0.0385,0.1190,,
6358.0000,0.0000,0.0000,0.0839,2052.1592,0.0344,0.1190,,
6359.0000,0.0000,0.0000,0.0839,1729.1733,0.0334,0.1190,,
